Player,Team,Minutes,year
Eric Bledsoe,NOP,2111.516666666667,2021
Eric Gordon,HOU,788.7133333333334,2021
Eric Paschall,GSW,695.0166666666667,2021
Ersan Ilyasova,UTA,147.53833333333333,2021
Evan Fournier,BOS,1259.0033333333333,2021
Facundo Campazzo,DEN,1424.9316666666666,2021
Frank Jackson,DET,738.2416666666667,2021
Frank Kaminsky,PHX,714.8066666666666,2021
Frank Mason III,ORL,79.28333333333333,2021
Frank Ntilikina,NYK,322.005,2021
Fred VanVleet,TOR,1898.5566666666666,2021
Freddie Gillespie,TOR,391.9033333333333,2021
Furkan Korkmaz,PHI,1061.575,2021
Gabe Vincent,MIA,654.8616666666667,2021
Gabriel Deck,OKC,211.60666666666665,2021
Garrett Temple,CHI,1528.24,2021
Garrison Mathews,WAS,1037.9516666666666,2021
Gary Clark,PHI,653.7633333333333,2021
Gary Harris,ORL,1080.2066666666667,2021
Gary Payton II,GSW,40.41166666666667,2021
Gary Trent Jr.,TOR,1801.985,2021
George Hill,PHI,671.595,2021
Georges Niang,UTA,1154.4366666666667,2021
Giannis Antetokounmpo,MIL,2012.7333333333333,2021
Glenn Robinson III,SAC,369.335,2021
Goga Bitadze,IND,561.2766666666666,2021
Goran Dragic,MIA,1336.4916666666666,2021
Gordon Hayward,CHA,1496.1833333333334,2021
Gorgui Dieng,SAS,552.7366666666667,2021
Grant Riller,CHA,27.233333333333334,2021
Grant Williams,BOS,1137.9066666666668,2021
Grayson Allen,MEM,1259.485,2021
Greg Whittington,DEN,12.016666666666667,2021
Hamidou Diallo,DET,1226.0866666666666,2021
Harrison Barnes,SAC,2102.3933333333334,2021
Harry Giles III,POR,347.9216666666667,2021
Hassan Whiteside,SAC,545.8566666666667,2021
Henry Ellenson,TOR,38.36666666666667,2021
Ignas Brazdeikis,ORL,248.81166666666667,2021
Iman Shumpert,BKN,10.983333333333333,2021
Immanuel Quickley,NYK,1243.485,2021
Isaac Bonga,WAS,431.98833333333334,2021
Isaac Okoro,CLE,2173.235,2021
Isaiah Hartenstein,CLE,558.8983333333333,2021
Isaiah Joe,PHI,382.8233333333333,2021
Isaiah Roby,OKC,1425.2766666666666,2021
Isaiah Stewart,DET,1454.8283333333334,2021
Isaiah Thomas,NOP,48.266666666666666,2021
Ish Smith,WAS,923.62,2021
Ivica Zubac,LAC,1608.47,2021
JJ Redick,DAL,723.3633333333333,2021
Ja Morant,MEM,2052.8683333333333,2021
JaKarr Sampson,IND,316.27166666666665,2021
JaMychal Green,DEN,1119.8333333333333,2021
JaVale McGee,DEN,678.4033333333333,2021
Jabari Parker,BOS,165.45833333333334,2021
Jaden McDaniels,MIN,1510.7833333333333,2021
Jae Crowder,PHX,1648.3816666666667,2021
Jae'Sean Tate,HOU,2042.7166666666667,2021
Jahlil Okafor,DET,347.2366666666667,2021
Jahmi'us Ramsey,SAC,94.475,2021
Jake Layman,MIN,627.245,2021
Jakob Poeltl,SAS,1845.1333333333334,2021
Jalen Brunson,DAL,1697.2083333333333,2021
Jalen Harris,TOR,172.105,2021
Jalen Lecque,IND,12.133333333333333,2021
Jalen McDaniels,CHA,903.58,2021
Jalen Smith,PHX,155.725,2021
Jamal Murray,DEN,1703.6416666666667,2021
James Ennis III,ORL,986.3,2021
James Harden,BKN,1608.8366666666666,2021
James Johnson,NOP,1042.965,2021
James Nunnally,NOP,47.785,2021
James Wiseman,GSW,835.88,2021
Jared Dudley,LAL,80.65,2021
Jared Harper,NYK,16.25,2021
Jaren Jackson Jr.,MEM,258.435,2021
Jarred Vanderbilt,MIN,1139.305,2021
Jarrell Brantley,UTA,138.31333333333333,2021
Jarrett Allen,CLE,1863.5433333333333,2021
Jarrett Culver,MIN,499.09166666666664,2021
Javonte Green,CHI,473.725,2021
Jaxson Hayes,NOP,963.7066666666667,2021
Jay Scrubb,LAC,84.18333333333334,2021
Jaylen Adams,MIL,18.12,2021
Jaylen Brown,BOS,1998.6316666666667,2021
Jaylen Hoard,OKC,319.63,2021
Jaylen Nowell,MIN,759.045,2021
Jayson Tatum,BOS,2289.7033333333334,2021
Jeff Green,BKN,1835.165,2021
Jeff Teague,MIL,950.1216666666667,2021
Jerami Grant,DET,1829.2633333333333,2021
Jeremiah Martin,CLE,75.15,2021
Jeremy Lamb,IND,765.3416666666667,2021
Jerome Robinson,WAS,304.95166666666665,2021
Jevon Carter,PHX,716.68,2021
Jimmy Butler III,MIA,1744.615,2021
Joe Harris,BKN,2141.54,2021
Joe Ingles,UTA,1866.555,2021
Joel Embiid,PHI,1585.105,2021
John Collins,ATL,1848.1083333333333,2021
John Konchar,MEM,574.9633333333334,2021
John Wall,HOU,1288.0716666666667,2021
Jonas Valančiūnas,MEM,1755.3283333333334,2021
Jontay Porter,MEM,53.99166666666667,2021
Jordan Bell,GSW,81.88666666666667,2021
Jordan Bone,ORL,195.85666666666665,2021
Jordan Clarkson,UTA,1817.6166666666666,2021
Jordan McLaughlin,MIN,938.0866666666667,2021
Jordan Nwora,MIL,273.58666666666664,2021
Jordan Poole,GSW,987.835,2021
Josh Green,DAL,444.63166666666666,2021
Josh Hall,OKC,336.0,2021
Josh Hart,NOP,1349.53,2021
Josh Jackson,DET,1559.6,2021
Josh Okogie,MIN,1196.7383333333332,2021
Josh Richardson,DAL,1789.6383333333333,2021
Jrue Holiday,MIL,1906.8066666666666,2021
Juan Toscano-Anderson,GSW,1107.485,2021
Juancho Hernangomez,MIN,900.04,2021
Julius Randle,NYK,2666.7366666666667,2021
Justin Holiday,IND,2183.33,2021
Justin Jackson,MIL,576.8916666666667,2021
Justin James,SAC,310.43666666666667,2021
Justin Patton,HOU,246.75833333333333,2021
Justin Robinson,OKC,87.74166666666666,2021
Justise Winslow,MEM,507.0566666666667,2021
Jusuf Nurkić,POR,880.0983333333334,2021
Juwan Morgan,UTA,147.10166666666666,2021
KJ Martin,HOU,1067.6483333333333,2021
KZ Okpala,MIA,446.95166666666665,2021
Karim Mane,ORL,88.31666666666666,2021
Karl-Anthony Towns,MIN,1688.9183333333333,2021
Kawhi Leonard,LAC,1772.43,2021
Keita Bates-Diop,SAS,244.67833333333334,2021
Kelan Martin,IND,322.56666666666666,2021
Keldon Johnson,SAS,1967.7866666666666,2021
Keljin Blevins,POR,74.91333333333333,2021
Kelly Olynyk,HOU,1996.8916666666667,2021
Kelly Oubre Jr.,GSW,1687.55,2021
Kemba Walker,OKC,1369.3533333333332,2021
Kendrick Nunn,MIA,1650.1933333333334,2021
Kenrich Williams,OKC,1426.0616666666667,2021
Kent Bazemore,GSW,1333.5366666666666,2021
Kentavious Caldwell-Pope,LAL,1901.9866666666667,2021
Kevin Durant,BKN,1156.7716666666668,2021
Kevin Huerter,ATL,2125.995,2021
Kevin Knox II,NYK,464.4,2021
Kevin Love,CLE,622.15,2021
Kevin Porter Jr.,HOU,835.4883333333333,2021
Kevon Looney,GSW,1160.6933333333334,2021
Khem Birch,TOR,1529.23,2021
Khris Middleton,MIL,2268.616666666667,2021
Khyri Thomas,HOU,152.93333333333334,2021
Killian Hayes,DET,670.2116666666667,2021
Killian Tillie,MEM,181.77,2021
Kira Lewis Jr.,NOP,904.4433333333334,2021
Kostas Antetokounmpo,LAL,55.81666666666667,2021
Kris Dunn,ATL,45.41,2021
Kristaps Porziņģis,DAL,1326.5633333333333,2021
Kyle Anderson,MEM,1887.335,2021
Kyle Guy,SAC,235.175,2021
Kyle Kuzma,LAL,1954.2333333333333,2021
Kyle Lowry,TOR,1601.5,2021
Kyrie Irving,BKN,1886.2016666666666,2021
LaMarcus Aldridge,BKN,674.3966666666666,2021
LaMelo Ball,CHA,1468.5733333333333,2021
Lamar Stevens,CLE,498.765,2021
Landry Shamet,BKN,1402.6666666666667,2021
Langston Galloway,PHX,437.6716666666667,2021
Larry Nance Jr.,CLE,1091.4733333333334,2021
Lauri Markkanen,CHI,1317.4466666666667,2021
LeBron James,LAL,1503.7016666666666,2021
Lonnie Walker IV,SAS,1521.8433333333332,2021
Lonzo Ball,NOP,1747.2383333333332,2021
Lou Williams,ATL,1422.9083333333333,2021
Louis King,SAC,85.30333333333333,2021
Luguentz Dort,OKC,1543.205,2021
Luka Dončić,DAL,2262.3966666666665,2021
Luka Samanic,SAS,308.1766666666667,2021
Luke Kennard,LAC,1232.2483333333332,2021
Luke Kornet,BOS,347.435,2021
Malachi Flynn,TOR,927.545,2021
Malcolm Brogdon,IND,1929.5433333333333,2021
Malik Beasley,MIN,1214.065,2021
Malik Fitts,LAC,10.816666666666666,2021
Malik Monk,CHA,878.405,2021
Mamadi Diakite,MIL,141.05,2021
Marc Gasol,LAL,993.075,2021
Marcus Morris Sr.,LAC,1501.8883333333333,2021
Marcus Smart,BOS,1581.2516666666668,2021
Markelle Fultz,ORL,215.2,2021
Markieff Morris,LAL,1200.1233333333332,2021
Markus Howard,DEN,204.94833333333332,2021
Marques Bolden,CLE,28.633333333333333,2021
Marquese Chriss,GSW,26.716666666666665,2021
Marvin Bagley III,SAC,1111.8283333333334,2021
Mason Jones,PHI,334.4866666666667,2021
Mason Plumlee,DET,1498.605,2021
Matisse Thybulle,PHI,1298.005,2021
Matt Thomas,UTA,326.63,2021
Matthew Dellavedova,CLE,224.1,2021
Maurice Harkless,SAC,771.8766666666667,2021
Max Strus,MIA,506.53333333333336,2021
Maxi Kleber,DAL,1340.7966666666666,2021
Meyers Leonard,MIA,29.386666666666667,2021
Mfiondu Kabengele,CLE,280.0183333333333,2021
Michael Carter-Williams,ORL,799.6316666666667,2021
Michael Porter Jr.,DEN,1912.25,2021
Mikal Bridges,PHX,2347.7283333333335,2021
Mike Conley,UTA,1497.615,2021
Mike James,BKN,235.99,2021
Mike Muscala,OKC,645.4416666666667,2021
Mike Scott,PHI,851.6516666666666,2021
Miles Bridges,CHA,1931.9216666666666,2021
Mitchell Robinson,NYK,852.5183333333333,2021
Miye Oni,UTA,519.4116666666666,2021
Mo Bamba,ORL,724.5766666666667,2021
Montrezl Harrell,LAL,1580.3283333333334,2021
Monté Morris,DEN,1196.1533333333334,2021
Moritz Wagner,ORL,721.8316666666667,2021
Moses Brown,BOS,920.195,2021
Mychal Mulder,GSW,765.725,2021
Myles Turner,IND,1455.32,2021
Naji Marshall,NOP,699.6983333333334,2021
Nassir Little,POR,640.37,2021
Nate Darling,CHA,26.116666666666667,2021
Nate Hinton,DAL,93.35,2021
Nathan Knight,ATL,278.77666666666664,2021
Naz Reid,MIN,1346.6883333333333,2021
Nemanja Bjelica,MIA,595.145,2021
Nerlens Noel,NYK,1546.6083333333333,2021
Nic Claxton,BKN,594.2366666666667,2021
Nick Richards,CHA,62.61833333333333,2021
Nickeil Alexander-Walker,NOP,1006.9183333333333,2021
Nico Mannion,GSW,363.91833333333335,2021
Nicolas Batum,LAC,1834.7816666666668,2021
Nicolo Melli,DAL,566.1483333333333,2021
Nikola Jokić,DEN,2487.7816666666668,2021
Nikola Vučević,CHI,2348.153333333333,2021
Noah Vonleh,BKN,10.766666666666667,2021
Norman Powell,POR,2205.4816666666666,2021
Norvel Pelle,NYK,83.29833333333333,2021
OG Anunoby,TOR,1433.2616666666668,2021
Obi Toppin,NYK,683.08,2021
Onyeka Okongwu,ATL,601.2083333333334,2021
Oshae Brissett,IND,519.1316666666667,2021
Otto Porter Jr.,ORL,606.79,2021
P.J. Tucker,MIL,1355.61,2021
P.J. Washington,CHA,1953.6683333333333,2021
PJ Dozier,DEN,1088.465,2021
Pascal Siakam,TOR,2006.025,2021
Pat Connaughton,MIL,1574.71,2021
Patrick Beverley,LAC,832.4666666666667,2021
Patrick McCaw,TOR,33.37166666666667,2021
Patrick Patterson,LAC,581.6516666666666,2021
Patrick Williams,CHI,1983.3566666666666,2021
Patty Mills,SAS,1684.7816666666668,2021
Paul George,LAC,1820.9416666666666,2021
Paul Millsap,DEN,1162.245,2021
Paul Reed,PHI,177.28166666666667,2021
Paul Watson,TOR,296.6566666666667,2021
Payton Pritchard,BOS,1267.5583333333334,2021
Precious Achiuwa,MIA,737.0833333333334,2021
Quinn Cook,CLE,157.355,2021
Quinndary Weatherspoon,SAS,121.09,2021
R.J. Hampton,ORL,888.2833333333333,2021
RJ Barrett,NYK,2510.8816666666667,2021
Rajon Rondo,LAC,769.32,2021
Raul Neto,WAS,1403.2,2021
Ray Spalding,HOU,18.733333333333334,2021
Rayjon Tucker,PHI,68.15,2021
Reggie Bullock Jr.,NYK,1949.27,2021
Reggie Jackson,LAC,1544.145,2021
Reggie Perry,BKN,210.67,2021
Richaun Holmes,SAC,1781.4033333333334,2021
Ricky Rubio,MIN,1771.57,2021
Robert Covington,POR,2242.778333333333,2021
Robert Franks,ORL,100.71666666666667,2021
Robert Williams III,BOS,985.25,2021
Robert Woodard II,SAC,45.38,2021
Robin Lopez,WAS,1353.565,2021
Rodions Kurucs,MIL,124.53333333333333,2021
Rodney Hood,TOR,942.7166666666667,2021
Rodney McGruder,DET,193.65833333333333,2021
Romeo Langford,BOS,282.75,2021
Rondae Hollis-Jefferson,POR,107.30166666666666,2021
Royce O'Neale,UTA,2240.48,2021
Rudy Gay,SAS,1357.6616666666666,2021
Rudy Gobert,UTA,2186.661666666667,2021
Rui Hachimura,WAS,1797.1866666666667,2021
Russell Westbrook,WAS,2368.846666666667,2021
Ryan Arcidiacono,CHI,450.42333333333335,2021
Saben Lee,DET,780.595,2021
Saddiq Bey,DET,1909.0166666666667,2021
Sam Merrill,MIL,232.59833333333333,2021
Sean McDermott,MEM,157.68666666666667,2021
Sekou Doumbouya,DET,869.085,2021
Semi Ojeleye,BOS,949.81,2021
Serge Ibaka,LAC,954.6816666666666,2021
Seth Curry,PHI,1638.2016666666666,2021
Shai Gilgeous-Alexander,OKC,1179.6083333333333,2021
Shake Milton,PHI,1460.87,2021
Shaquille Harrison,DEN,332.3983333333333,2021
Sindarius Thornwell,ORL,216.83833333333334,2021
Skylar Mays,ATL,269.19666666666666,2021
Solomon Hill,ATL,1513.5266666666666,2021
Spencer Dinwiddie,BKN,64.33333333333333,2021
Stanley Johnson,TOR,1005.5616666666666,2021
Stephen Curry,GSW,2151.5183333333334,2021
Sterling Brown,HOU,1228.7133333333334,2021
Steven Adams,NOP,1604.4983333333332,2021
Svi Mykhailiuk,OKC,1324.4483333333333,2021
T.J. Leaf,POR,35.416666666666664,2021
T.J. McConnell,IND,1796.1966666666667,2021
T.J. Warren,IND,117.38166666666666,2021
Tacko Fall,BOS,135.54833333333335,2021
Taj Gibson,NYK,935.705,2021
Talen Horton-Tucker,LAL,1304.2616666666668,2021
Taurean Prince,CLE,905.3333333333334,2021
Terance Mann,LAC,1263.3266666666666,2021
Terence Davis,SAC,1074.0383333333334,2021
Terrance Ferguson,PHI,49.32,2021
Terrence Ross,ORL,1346.4866666666667,2021
Terry Rozier,CHA,2383.405,2021
Thaddeus Young,CHI,1652.195,2021
Thanasis Antetokounmpo,MIL,551.04,2021
Theo Maledon,OKC,1777.7016666666666,2021
Theo Pinson,NYK,34.056666666666665,2021
Thomas Bryant,WAS,270.84166666666664,2021
Thon Maker,CLE,76.47,2021
Tim Frazier,MEM,61.96666666666667,2021
Tim Hardaway Jr.,DAL,1985.2233333333334,2021
Timothe Luwawu-Cabarrot,BKN,1050.2566666666667,2021
Tobias Harris,PHI,2014.3083333333334,2021
Tomas Satoransky,CHI,1306.555,2021
Tony Bradley,OKC,683.9466666666667,2021
Tony Snell,ATL,992.0783333333334,2021
Torrey Craig,PHX,803.465,2021
Trae Young,ATL,2124.6066666666666,2021
Tre Jones,SAS,268.6066666666667,2021
Tremont Waters,BOS,237.67333333333335,2021
Trent Forrest,UTA,302.0133333333333,2021
Trevor Ariza,MIA,840.9683333333334,2021
Trey Burke,DAL,911.335,2021
Trey Lyles,SAS,357.8283333333333,2021
Tristan Thompson,BOS,1286.6733333333334,2021
Troy Brown Jr.,CHI,523.3866666666667,2021
Ty Jerome,OKC,787.7833333333333,2021
Ty-Shon Alexander,PHX,47.485,2021
Tyler Bey,DAL,70.95,2021
Tyler Cook,DET,437.3466666666667,2021
Tyler Herro,MIA,1635.1616666666666,2021
Tyler Johnson,BKN,683.8916666666667,2021
Tyrell Terry,DAL,56.306666666666665,2021
Tyrese Haliburton,SAC,1745.6766666666667,2021
Tyrese Maxey,PHI,935.575,2021
Tyus Jones,MEM,1222.5266666666666,2021
Udoka Azubuike,UTA,57.2,2021
Udonis Haslem,MIA,2.671666666666667,2021
Vernon Carey Jr.,CHA,114.7,2021
Victor Oladipo,MIA,1080.095,2021
Vincent Poirier,PHI,39.13333333333333,2021
Vlatko Čančar,DEN,281.145,2021
Wayne Ellington,DET,1011.8566666666667,2021
Wendell Carter Jr.,ORL,1375.3166666666666,2021
Wenyen Gabriel,NOP,240.84166666666667,2021
Wes Iwundu,NOP,538.9416666666667,2021
Wesley Matthews,LAL,1129.9083333333333,2021
Will Barton,DEN,1735.77,2021
Will Magnay,NOP,3.2666666666666666,2021
Willie Cauley-Stein,DAL,905.91,2021
Willy Hernangomez,NOP,846.1666666666666,2021
Xavier Tillman,MEM,1084.675,2021
Yogi Ferrell,LAC,136.98166666666665,2021
Yuta Watanabe,TOR,722.8233333333334,2021
Zach LaVine,CHI,2033.6266666666668,2021
Zeke Nnaji,DEN,397.2783333333333,2021
Zion Williamson,NOP,2025.89,2021
Aaron Gordon,DEN,2375.4183333333335,2022
Aaron Henry,PHI,16.983333333333334,2022
Aaron Holiday,PHX,1020.75,2022
Aaron Nesmith,BOS,573.8783333333333,2022
Aaron Wiggins,OKC,1208.75,2022
Abdel Nader,PHX,145.23833333333334,2022
Ade Murkey,SAC,1.4666666666666666,2022
Admiral Schofield,ORL,468.8233333333333,2022
Ahmad Caver,IND,0.8433333333333334,2022
Al Horford,BOS,2004.7916666666667,2022
Alec Burks,NYK,2317.6766666666667,2022
Aleem Ford,ORL,73.53,2022
Aleksej Pokusevski,OKC,1232.705,2022
Alex Caruso,CHI,1146.8316666666667,2022
Alex Len,SAC,620.2,2022
Alfonzo McKinnie,CHI,206.31333333333333,2022
Alize Johnson,NOP,167.22,2022
Alperen Sengun,HOU,1489.2933333333333,2022
Amir Coffey,LAC,1567.3666666666666,2022
Andre Drummond,BKN,1436.785,2022
Andre Iguodala,GSW,602.8316666666667,2022
Andrew Wiggins,GSW,2329.5133333333333,2022
Anfernee Simons,POR,1681.0133333333333,2022
Anthony Davis,LAL,1404.2483333333332,2022
Anthony Edwards,MIN,2465.9933333333333,2022
Anthony Gill,WAS,463.4,2022
Anthony Lamb,HOU,7.683333333333334,2022
Armoni Brooks,TOR,843.755,2022
Arnoldas Kulboka,CHA,5.3,2022
Austin Reaves,LAL,1417.6816666666666,2022
Austin Rivers,DEN,1479.8783333333333,2022
Avery Bradley,LAL,1405.9116666666666,2022
Ayo Dosunmu,CHI,2109.641666666667,2022
BJ Johnson,ORL,64.595,2022
Bam Adebayo,MIA,1825.2616666666668,2022
Ben McLemore,POR,1284.885,2022
Bismack Biyombo,PHX,505.89666666666665,2022
Blake Griffin,BKN,958.085,2022
Boban Marjanovic,DAL,127.94333333333333,2022
Bobby Portis,MIL,2028.34,2022
Bogdan Bogdanović,ATL,1848.54,2022
Bojan Bogdanovic,UTA,2131.31,2022
Bol Bol,ORL,80.84,2022
Bones Hyland,DEN,1309.8583333333333,2022
Brad Wanamaker,WAS,319.62,2022
Bradley Beal,WAS,1438.95,2022
Brandon Boston,LAC,760.245,2022
Brandon Clarke,MEM,1246.0266666666666,2022
Brandon Goodwin,CLE,501.54,2022
Brandon Ingram,NOP,1869.1816666666666,2022
Brandon Knight,DAL,64.54166666666667,2022
Brandon Williams,POR,639.705,2022
Braxton Key,DET,197.15,2022
Brodric Thomas,BOS,59.855,2022
Brook Lopez,MIL,298.4066666666667,2022
Bruce Brown,BKN,1773.9616666666666,2022
Bruno Fernando,HOU,152.58,2022
Bryn Forbes,DEN,1285.8783333333333,2022
Buddy Hield,IND,2498.795,2022
CJ Elleby,POR,1174.4016666666666,2022
CJ McCollum,NOP,2145.08,2022
CJ Miles,BOS,1.95,2022
Cade Cunningham,DET,2088.055,2022
Caleb Martin,MIA,1372.1683333333333,2022
Cam Reddish,NYK,1012.25,2022
Cam Thomas,BKN,1176.06,2022
Cameron Johnson,PHX,1729.9733333333334,2022
Cameron McGriff,POR,45.96666666666667,2022
Cameron Oliver,ATL,43.3,2022
Cameron Payne,PHX,1277.5983333333334,2022
Caris LeVert,CLE,1780.3733333333332,2022
Carlik Jones,DEN,23.258333333333333,2022
Carmelo Anthony,LAL,1793.19,2022
Carsen Edwards,DET,79.16666666666667,2022
Cassius Stanley,DET,155.0,2022
Cassius Winston,WAS,38.995,2022
Cat Barber,ATL,12.85,2022
Cedi Osman,CLE,1461.745,2022
Chandler Hutchison,PHX,22.376666666666665,2022
Charles Bassey,PHI,167.86,2022
Charlie Brown Jr.,PHI,177.7,2022
Chaundee Brown Jr.,ATL,103.65833333333333,2022
Cheick Diallo,DET,30.633333333333333,2022
Chimezie Metu,SAC,1278.7416666666666,2022
Chris Boucher,TOR,1690.1116666666667,2022
Chris Chiozza,GSW,371.8833333333333,2022
Chris Duarte,IND,1540.8266666666666,2022
Chris Paul,PHX,2138.9583333333335,2022
Chris Silva,MIA,91.16166666666666,2022
Christian Wood,HOU,2093.6266666666666,2022
Chuma Okeke,ORL,1748.825,2022
Clint Capela,ATL,2041.53,2022
Coby White,CHI,1674.9266666666667,2022
Cody Martin,CHA,1865.6183333333333,2022
Cody Zeller,POR,354.535,2022
Cole Anthony,ORL,2059.3983333333335,2022
Collin Sexton,CLE,316.44166666666666,2022
Corey Kispert,WAS,1801.0583333333334,2022
Cory Joseph,DET,1599.8383333333334,2022
Craig Sword,WAS,18.983333333333334,2022
D'Angelo Russell,MIN,2076.6116666666667,2022
D.J. Augustin,LAL,883.2283333333334,2022
D.J. Wilson,TOR,54.075,2022
DaQuan Jeffries,MEM,8.791666666666666,2022
Daishen Nix,HOU,261.43,2022
Dakota Mathias,MEM,16.225,2022
Dalano Banton,TOR,695.6866666666666,2022
Damian Jones,SAC,1016.645,2022
Damian Lillard,POR,1056.19,2022
Damion Lee,GSW,1256.5233333333333,2022
Damyean Dotson,NYK,20.541666666666668,2022
Daniel Gafford,WAS,1444.0083333333334,2022
Daniel Oturu,TOR,27.281666666666666,2022
Daniel Theis,BOS,977.42,2022
Danilo Gallinari,ATL,1672.0633333333333,2022
Danny Green,PHI,1353.405,2022
Danuel House Jr.,UTA,726.9833333333333,2022
Darius Bazley,OKC,1923.9133333333334,2022
Darius Garland,CLE,2429.9533333333334,2022
Darren Collison,LAL,37.166666666666664,2022
David Duke Jr.,BKN,341.0733333333333,2022
David Johnson,TOR,1.985,2022
David Nwaba,HOU,608.905,2022
Davion Mitchell,SAC,2075.825,2022
Davis Bertans,DAL,806.29,2022
Davon Reed,DEN,667.8516666666667,2022
Day'Ron Sharpe,BKN,390.67,2022
De'Aaron Fox,SAC,2083.455,2022
De'Andre Hunter,ATL,1577.16,2022
De'Anthony Melton,MEM,1656.81,2022
DeAndre Jordan,PHI,622.41,2022
DeAndre' Bembry,MIL,1026.03,2022
DeJon Jarreau,IND,0.8616666666666667,2022
DeMar DeRozan,CHI,2742.9483333333333,2022
DeMarcus Cousins,DEN,717.225,2022
Dean Wade,CLE,980.175,2022
Deandre Ayton,PHX,1712.645,2022
Deividas Sirvydis,DET,26.615,2022
Dejounte Murray,SAS,2365.931666666667,2022
Delon Wright,ATL,1452.5166666666667,2022
Deni Avdija,WAS,1984.0516666666667,2022
Dennis Schröder,HOU,1837.4833333333333,2022
Dennis Smith Jr.,POR,638.535,2022
Denzel Valentine,UTA,221.99666666666667,2022
Derrick Favors,OKC,652.46,2022
Derrick Jones Jr.,CHI,899.41,2022
Derrick Rose,NYK,635.8633333333333,2022
Derrick Walton Jr.,DET,108.22,2022
Derrick White,BOS,2198.8016666666667,2022
Desmond Bane,MEM,2266.225,2022
Devin Booker,PHX,2344.5933333333332,2022
Devin Cannady,ORL,144.53333333333333,2022
Devin Vassell,SAS,1936.8866666666668,2022
Devon Dotson,CHI,85.17,2022
Devontae Cacok,SAS,121.01666666666667,2022
Devonte' Graham,NOP,2161.575,2022
Dewayne Dedmon,MIA,1065.1816666666666,2022
Didi Louzada,POR,129.36666666666667,2022
Dillon Brooks,MEM,885.0266666666666,2022
