expense_M,win_pct,source,income,income_M
180.9949937421777,0.6663508590865387,upper_bound,79104806.25782228,79.10480625782228
180.8160200250313,0.6646467470154842,upper_bound,79283779.9749687,79.2837799749687
180.63704630788487,0.6629426349444296,upper_bound,79462753.69211513,79.46275369211513
180.45807259073842,0.6612385228733747,upper_bound,79641727.40926158,79.64172740926159
180.27909887359198,0.6595344108023199,upper_bound,79820701.12640801,79.82070112640801
180.10012515644556,0.6578302987312653,upper_bound,79999674.84355444,79.99967484355443
179.92115143929914,0.6561261866602107,upper_bound,80178648.56070086,80.17864856070086
179.7421777221527,0.6544220745891559,upper_bound,80357622.27784732,80.35762227784733
179.56320400500624,0.6527179625181011,upper_bound,80536595.99499375,80.53659599499375
179.38423028785982,0.6510138504470465,upper_bound,80715569.71214017,80.71556971214017
