PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,STL,BLK,TOV,PTS,PLUS_MINUS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,REB_PCT,PIE,ATTENDANCE_RATE,MPG
1629667,Jalen McDaniels,SAC,27.0,4,7.335,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,-1,0.0,0.0,0.0,81.3,77.8,3.5,0.25,0.0,0.114,4.88,1.8
1629618,Jalen Pickett,DEN,25.0,49,666.19,77,180,0.428,40,101,0.396,6,8,0.75,71,107,19,5,24,200,52,0.13,0.545,0.539,112.6,109.7,2.9,0.211,0.051,0.078,59.76,13.6
1630188,Jalen Smith,CHI,25.0,64,962.3833333333333,190,408,0.466,72,222,0.324,72,89,0.809,357,65,17,44,37,524,-36,0.201,0.586,0.554,110.3,111.5,-1.2,0.101,0.165,0.133,78.05,15.0
1630591,Jalen Suggs,ORL,24.0,35,1002.4533333333334,197,481,0.41,76,242,0.314,97,110,0.882,141,129,51,33,102,567,3,0.268,0.536,0.489,105.7,104.8,1.0,0.216,0.072,0.107,42.68,28.6
1631114,Jalen Williams,OKC,24.0,69,2236.673333333333,565,1168,0.484,124,340,0.365,236,299,0.789,369,354,111,46,150,1490,456,0.27,0.573,0.537,116.7,106.5,10.2,0.233,0.079,0.138,84.15,32.4
1630592,Jalen Wilson,BKN,24.0,79,2031.3866666666668,246,620,0.397,122,362,0.337,135,165,0.818,270,145,40,5,79,749,-262,0.161,0.541,0.495,106.9,113.7,-6.7,0.11,0.067,0.065,96.34,25.7
1631288,Jamal Cain,NOP,26.0,37,501.79833333333335,68,158,0.43,26,80,0.325,34,50,0.68,85,22,23,9,22,196,-132,0.167,0.544,0.513,106.4,119.3,-12.9,0.065,0.082,0.067,45.12,13.6
1627750,Jamal Murray,DEN,28.0,67,2418.346666666667,531,1121,0.474,156,397,0.393,218,246,0.886,261,403,91,33,138,1436,331,0.235,0.584,0.543,122.0,115.5,6.5,0.223,0.053,0.111,81.71,36.1
1642347,Jamal Shead,TOR,22.0,75,1466.825,204,504,0.405,72,223,0.323,53,69,0.768,115,316,58,10,117,533,-234,0.179,0.499,0.476,105.5,113.3,-7.8,0.307,0.037,0.07,91.46,19.6
1631123,Jamaree Bouyea,MIL,26.0,5,61.7,6,12,0.5,1,5,0.2,4,6,0.667,5,10,4,2,8,17,2,0.163,0.581,0.542,118.5,117.8,0.6,0.213,0.041,0.067,6.1,12.3
201935,James Harden,LAC,35.0,79,2789.036666666667,531,1295,0.41,235,668,0.352,505,578,0.874,456,687,118,55,341,1802,344,0.286,0.582,0.501,115.4,109.2,6.2,0.365,0.083,0.145,96.34,35.3
201949,James Johnson,IND,38.0,12,36.61666666666667,4,11,0.364,0,3,0.0,0,1,0.0,6,4,0,2,4,8,-9,0.165,0.35,0.364,97.4,110.5,-13.1,0.16,0.087,0.015,14.63,3.1
1630164,James Wiseman,IND,24.0,1,4.633333333333334,2,4,0.5,0,1,0.0,2,2,1.0,1,0,0,0,0,6,-4,0.455,0.615,0.5,118.2,141.7,-23.5,0.0,0.125,0.156,1.22,4.6
1642419,Jamison Battle,TOR,24.0,59,1041.6783333333333,149,347,0.429,105,259,0.405,16,18,0.889,158,53,17,10,27,419,-183,0.147,0.59,0.581,105.0,113.4,-8.4,0.073,0.072,0.072,71.95,17.7
1641716,Jarace Walker,IND,21.0,75,1186.62,170,360,0.472,75,185,0.405,46,69,0.667,229,110,54,25,78,461,-146,0.165,0.59,0.576,107.0,112.1,-5.0,0.129,0.098,0.087,91.46,15.8
1630215,Jared Butler,PHI,24.0,60,1043.735,203,453,0.448,60,169,0.355,75,91,0.824,110,220,42,13,80,541,-131,0.222,0.549,0.514,108.5,114.5,-6.0,0.317,0.049,0.102,73.17,17.4
1642272,Jared McCain,PHI,21.0,23,591.7916666666666,126,274,0.46,51,133,0.383,49,56,0.875,56,60,15,0,37,352,-27,0.243,0.589,0.553,109.3,111.4,-2.1,0.171,0.048,0.106,28.05,25.7
1631197,Jared Rhoden,TOR,25.0,14,226.16333333333333,42,87,0.483,12,39,0.308,22,25,0.88,42,16,10,2,9,118,64,0.183,0.602,0.552,118.1,103.4,14.7,0.098,0.082,0.106,17.07,16.2
1628991,Jaren Jackson Jr.,MEM,25.0,74,2206.951666666667,592,1213,0.488,146,389,0.375,311,398,0.781,417,148,92,113,153,1641,331,0.274,0.591,0.548,115.2,108.8,6.4,0.102,0.087,0.124,90.24,29.8
1629020,Jarred Vanderbilt,LAL,26.0,36,580.8583333333333,59,121,0.488,9,32,0.281,20,36,0.556,182,41,35,10,29,147,35,0.116,0.537,0.525,115.6,112.2,3.3,0.094,0.154,0.082,43.9,16.1
1628386,Jarrett Allen,CLE,27.0,82,2296.0533333333333,452,640,0.706,0,5,0.0,199,277,0.718,798,158,77,73,97,1103,514,0.156,0.724,0.706,121.9,111.3,10.5,0.091,0.169,0.148,100.0,28.0
1629750,Javonte Green,CLE,31.0,68,1257.8333333333333,123,287,0.429,46,141,0.326,55,76,0.724,218,56,65,31,32,347,-212,0.113,0.541,0.509,109.1,117.0,-7.8,0.059,0.081,0.064,82.93,18.5
1629637,Jaxson Hayes,LAL,25.0,56,1092.6833333333334,161,223,0.722,0,3,0.0,61,98,0.622,269,58,31,51,43,383,87,0.12,0.72,0.722,112.3,109.8,2.5,0.076,0.121,0.097,68.29,19.5
1630643,Jay Huff,MEM,27.0,64,748.0316666666666,157,305,0.515,81,200,0.405,44,56,0.786,129,38,16,56,34,439,25,0.194,0.666,0.648,111.0,110.1,0.8,0.077,0.081,0.108,78.05,11.7
1627759,Jaylen Brown,BOS,28.0,63,2157.9283333333333,518,1118,0.463,116,358,0.324,246,322,0.764,368,286,73,19,162,1398,402,0.282,0.555,0.515,121.1,111.7,9.5,0.204,0.082,0.114,76.83,34.3
1641740,Jaylen Clark,MIN,23.0,40,521.9933333333333,56,120,0.467,22,51,0.431,29,37,0.784,53,26,36,2,8,163,44,0.115,0.598,0.558,115.2,109.6,5.6,0.067,0.05,0.057,48.78,13.0
1641798,Jaylen Martin,WAS,21.0,16,238.62666666666667,31,74,0.419,7,23,0.304,9,10,0.9,44,17,9,0,12,78,-131,0.155,0.497,0.466,93.6,120.7,-27.1,0.12,0.086,0.074,19.51,14.9
1629669,Jaylen Nowell,WAS,25.0,8,168.075,26,73,0.356,8,27,0.296,7,11,0.636,20,18,1,4,8,67,-42,0.215,0.43,0.411,100.9,114.0,-13.1,0.176,0.058,0.06,9.76,21.0
1631301,Jaylen Sims,CHA,26.0,6,111.80833333333334,12,28,0.429,6,15,0.4,12,15,0.8,6,12,3,1,8,42,-47,0.159,0.607,0.536,100.4,120.4,-20.0,0.176,0.025,0.057,7.32,18.6
1642377,Jaylen Wells,MEM,21.0,79,2043.4816666666666,287,676,0.425,138,392,0.352,111,135,0.822,268,135,44,8,69,823,186,0.156,0.56,0.527,116.7,111.9,4.7,0.082,0.061,0.065,96.34,25.9
1631119,Jaylin Williams,OKC,23.0,47,784.055,97,221,0.439,61,153,0.399,23,30,0.767,262,120,22,29,35,278,302,0.141,0.594,0.577,121.0,103.0,17.9,0.19,0.158,0.124,57.32,16.7
1642281,Jaylon Tyson,CLE,22.0,47,452.96,64,149,0.43,20,58,0.345,19,24,0.792,96,44,13,3,26,167,-2,0.164,0.523,0.497,108.4,108.8,-0.4,0.135,0.097,0.075,57.32,9.6
1628369,Jayson Tatum,BOS,27.0,72,2623.8166666666666,662,1465,0.452,250,728,0.343,358,440,0.814,623,431,76,38,209,1932,534,0.301,0.582,0.537,119.6,109.8,9.8,0.266,0.112,0.158,87.8,36.4
1641789,Jazian Gortman,DAL,22.0,16,56.61666666666667,9,23,0.391,4,11,0.364,2,4,0.5,5,6,2,1,5,24,11,0.195,0.485,0.478,103.8,99.2,4.6,0.154,0.04,0.031,19.51,3.5
1630288,Jeff Dowtin Jr.,PHI,28.0,41,620.77,112,230,0.487,28,70,0.4,33,45,0.733,60,78,24,12,15,285,-103,0.176,0.57,0.548,107.6,116.7,-9.2,0.196,0.047,0.106,50.0,15.1
201145,Jeff Green,HOU,38.0,32,396.44666666666666,61,121,0.504,29,79,0.367,21,26,0.808,58,20,6,4,9,172,-38,0.144,0.649,0.624,112.2,116.1,-3.9,0.068,0.065,0.085,39.02,12.4
203924,Jerami Grant,POR,31.0,47,1523.5866666666666,214,574,0.373,108,296,0.365,141,166,0.849,163,101,41,46,65,677,-202,0.192,0.523,0.467,107.4,113.4,-6.1,0.099,0.05,0.07,57.32,32.4
1630526,Jeremiah Robinson-Earl,NOP,24.0,66,1238.9,158,347,0.455,56,164,0.341,46,55,0.836,315,88,39,7,51,418,-331,0.14,0.563,0.536,107.2,119.0,-11.8,0.101,0.122,0.087,80.49,18.8
1631110,Jeremy Sochan,SAS,22.0,54,1363.9683333333332,251,469,0.535,28,91,0.308,87,125,0.696,352,128,45,27,84,617,-88,0.184,0.589,0.565,111.9,114.5,-2.7,0.138,0.121,0.101,65.85,25.3
1630579,Jericho Sims,MIL,26.0,53,631.245,45,71,0.634,0,0,0.0,8,13,0.615,197,33,10,19,33,98,25,0.074,0.639,0.634,111.5,109.1,2.4,0.068,0.156,0.07,64.63,11.9
1642399,Jesse Edwards,MIN,25.0,2,4.666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,-10,0.0,0.0,0.0,72.7,150.0,-77.3,0.25,0.0,-0.043,2.44,2.3
1641724,Jett Howard,ORL,21.0,60,701.1066666666667,98,262,0.374,55,186,0.296,16,23,0.696,70,44,13,11,36,267,-86,0.181,0.491,0.479,103.0,108.7,-5.7,0.102,0.048,0.045,73.17,11.7
1628975,Jevon Carter,CHI,29.0,36,320.5733333333333,55,146,0.377,35,105,0.333,8,10,0.8,39,40,13,3,11,153,37,0.2,0.509,0.497,114.8,111.5,3.3,0.166,0.054,0.082,43.9,8.9
202710,Jimmy Butler III,GSW,35.0,55,1746.135,301,597,0.504,32,104,0.308,330,392,0.842,296,298,77,18,74,964,246,0.203,0.626,0.531,115.9,109.6,6.3,0.26,0.085,0.145,67.07,31.7
1629111,Jock Landale,HOU,29.0,42,500.0233333333333,81,152,0.533,11,26,0.423,27,40,0.675,137,37,13,10,21,200,-25,0.148,0.59,0.569,110.5,112.6,-2.1,0.102,0.125,0.097,51.22,11.9
204060,Joe Ingles,MIN,37.0,19,114.08666666666667,6,23,0.261,3,15,0.2,0,0,0.0,11,23,2,0,9,15,2,0.113,0.326,0.326,108.9,113.1,-4.2,0.261,0.048,0.025,23.17,6.0
203954,Joel Embiid,PHI,31.0,19,574.3933333333333,140,315,0.444,23,77,0.299,149,169,0.882,155,85,14,18,62,452,-57,0.342,0.58,0.481,104.0,109.5,-5.5,0.286,0.134,0.169,23.17,30.2
1628381,John Collins,UTA,27.0,40,1220.4916666666666,280,531,0.527,59,148,0.399,139,164,0.848,327,80,39,40,103,758,-16,0.234,0.628,0.583,112.4,113.3,-0.9,0.105,0.128,0.129,48.78,30.5
1629723,John Konchar,MEM,29.0,46,558.2233333333334,41,91,0.451,23,62,0.371,7,8,0.875,151,42,30,14,16,112,58,0.077,0.592,0.577,113.2,107.8,5.4,0.095,0.123,0.094,56.1,12.1
1631098,Johnny Davis,WAS,23.0,34,241.65833333333333,32,78,0.41,7,29,0.241,9,15,0.6,38,11,15,6,7,80,-26,0.15,0.473,0.455,104.7,107.2,-2.5,0.064,0.069,0.067,41.46,7.1
1642277,Johnny Furphy,IND,20.0,50,379.49666666666667,35,92,0.38,15,50,0.3,18,22,0.818,71,19,18,11,12,103,22,0.118,0.506,0.462,106.1,105.4,0.6,0.063,0.093,0.059,60.98,7.6
1630548,Johnny Juzang,UTA,24.0,64,1269.83,204,475,0.429,118,314,0.376,45,53,0.849,184,68,39,8,36,571,-357,0.174,0.573,0.554,107.2,120.3,-13.1,0.08,0.07,0.071,78.05,19.8
202685,Jonas Valančiūnas,SAC,33.0,81,1523.7633333333333,345,627,0.55,8,37,0.216,145,165,0.879,627,164,37,46,120,843,-304,0.222,0.602,0.557,109.2,118.8,-9.6,0.171,0.203,0.147,98.78,18.8
1628371,Jonathan Isaac,ORL,27.0,71,1090.015,134,324,0.414,39,151,0.258,73,107,0.682,314,40,61,80,33,380,-38,0.155,0.512,0.474,105.9,106.6,-0.7,0.056,0.141,0.108,86.59,15.4
1630228,Jonathan Kuminga,GSW,22.0,47,1144.08,258,568,0.454,46,151,0.305,157,235,0.668,217,104,38,21,71,719,8,0.271,0.535,0.495,110.0,108.9,1.0,0.151,0.088,0.11,57.32,24.3
1642367,Jonathan Mogbo,TOR,23.0,63,1285.655,156,356,0.438,17,70,0.243,60,82,0.732,311,146,55,34,70,389,-241,0.145,0.496,0.462,103.7,111.9,-8.2,0.16,0.114,0.083,76.83,20.4
203903,Jordan Clarkson,UTA,33.0,37,962.47,201,493,0.408,84,232,0.362,114,143,0.797,118,138,31,9,86,600,-204,0.269,0.54,0.493,107.5,117.5,-10.0,0.238,0.058,0.102,45.12,26.0
1630692,Jordan Goodwin,LAL,26.0,29,542.575,63,144,0.438,26,68,0.382,9,11,0.818,112,42,30,11,26,161,-11,0.134,0.541,0.528,111.2,112.4,-1.2,0.108,0.101,0.08,35.37,18.7
1641722,Jordan Hawkins,NOP,23.0,56,1320.5,207,556,0.372,110,332,0.331,80,98,0.816,158,66,30,23,58,604,-317,0.204,0.504,0.471,106.6,118.1,-11.4,0.076,0.056,0.066,68.29,23.6
1629162,Jordan McLaughlin,SAS,29.0,46,314.27666666666664,31,72,0.431,19,46,0.413,17,22,0.773,30,51,16,1,16,98,57,0.134,0.6,0.563,118.0,108.9,9.1,0.208,0.05,0.083,56.1,6.8
1641757,Jordan Miller,LAC,25.0,37,420.31,58,134,0.433,8,38,0.211,28,35,0.8,58,34,17,5,26,152,-63,0.175,0.509,0.463,103.8,109.8,-6.0,0.124,0.068,0.07,45.12,11.4
1629673,Jordan Poole,WAS,26.0,68,2000.8866666666668,457,1057,0.432,235,622,0.378,242,274,0.883,203,303,86,27,204,1391,-558,0.281,0.591,0.544,104.8,117.9,-13.1,0.254,0.046,0.107,82.93,29.4
1641775,Jordan Walsh,BOS,21.0,52,403.00333333333333,30,83,0.361,15,55,0.273,7,12,0.583,69,19,12,11,17,82,25,0.11,0.464,0.452,111.8,108.0,3.8,0.064,0.085,0.045,63.41,7.8
1630631,Jose Alvarado,NOP,27.0,56,1365.9,204,521,0.392,111,309,0.359,60,74,0.811,136,259,74,14,86,579,-232,0.193,0.523,0.498,108.4,117.1,-8.7,0.278,0.047,0.09,68.29,24.4
1630528,Josh Christopher,MIA,23.0,14,69.35,11,31,0.355,2,11,0.182,4,6,0.667,9,8,5,3,6,28,-5,0.235,0.416,0.387,105.7,108.2,-2.5,0.145,0.063,0.063,17.07,5.0
1630581,Josh Giddey,CHI,22.0,70,2116.641666666667,371,798,0.465,105,278,0.378,175,224,0.781,566,503,84,45,202,1022,-68,0.214,0.57,0.531,113.1,114.4,-1.4,0.322,0.127,0.13,85.37,30.2
1630182,Josh Green,CHA,24.0,68,1887.5033333333333,180,421,0.428,97,248,0.391,49,72,0.681,172,108,74,15,70,506,-364,0.115,0.559,0.543,105.3,114.2,-8.9,0.081,0.043,0.043,82.93,27.8
1628404,Josh Hart,NYK,30.0,77,2896.83,404,770,0.525,84,252,0.333,159,205,0.776,737,453,119,27,158,1051,203,0.151,0.611,0.579,117.9,114.3,3.6,0.206,0.13,0.119,93.9,37.6
1631169,Josh Minott,MIN,22.0,46,276.275,44,90,0.489,14,43,0.326,17,19,0.895,47,18,15,12,11,119,-16,0.16,0.605,0.567,104.0,107.0,-3.0,0.096,0.081,0.095,56.1,6.0
1629006,Josh Okogie,CHA,26.0,40,624.9783333333334,94,212,0.443,32,92,0.348,63,85,0.741,113,33,48,19,31,283,-13,0.185,0.567,0.519,108.8,109.3,-0.5,0.082,0.086,0.1,48.78,15.6
1626196,Josh Richardson,MIA,31.0,8,149.49,11,38,0.289,6,22,0.273,4,4,1.0,12,12,8,1,8,32,-31,0.134,0.402,0.368,104.1,114.7,-10.6,0.117,0.042,0.015,9.76,18.7
201950,Jrue Holiday,BOS,35.0,62,1896.0683333333334,254,573,0.443,108,306,0.353,70,77,0.909,265,239,66,27,77,686,339,0.156,0.565,0.538,116.6,107.7,8.9,0.174,0.065,0.088,75.61,30.6
1630577,Julian Champagnie,SAS,24.0,82,1932.1283333333333,276,665,0.415,178,480,0.371,85,94,0.904,318,111,61,35,74,815,-67,0.164,0.577,0.549,112.3,114.5,-2.1,0.078,0.077,0.079,100.0,23.6
1641763,Julian Phillips,CHI,21.0,79,1122.905,128,287,0.446,50,153,0.327,60,76,0.789,169,39,38,20,27,366,30,0.126,0.571,0.533,112.9,111.1,1.8,0.045,0.07,0.055,96.34,14.2
1631124,Julian Strawther,DEN,23.0,65,1383.47,210,486,0.432,94,269,0.349,74,90,0.822,142,83,39,16,57,588,-71,0.173,0.559,0.529,111.9,114.4,-2.5,0.082,0.049,0.057,79.27,21.3
203944,Julius Randle,MIN,30.0,69,2225.5266666666666,455,939,0.485,108,314,0.344,270,335,0.806,487,323,47,16,196,1288,166,0.246,0.593,0.542,115.0,111.6,3.4,0.228,0.108,0.124,84.15,32.3
1630551,Justin Champagnie,WAS,24.0,62,1340.5333333333333,210,411,0.511,74,193,0.383,50,73,0.685,351,60,65,39,54,544,-288,0.15,0.614,0.601,107.1,116.8,-9.7,0.066,0.119,0.101,75.61,21.6
1642348,Justin Edwards,PHI,21.0,44,1154.72,172,378,0.455,69,190,0.363,32,46,0.696,148,69,45,16,49,445,-280,0.165,0.559,0.546,111.6,123.2,-11.6,0.084,0.065,0.062,53.66,26.2
1631303,Justin Minaya,POR,26.0,19,100.67333333333333,8,21,0.381,2,10,0.2,0,2,0.0,10,7,6,1,5,18,-12,0.107,0.411,0.429,95.0,101.9,-6.9,0.108,0.051,0.02,23.17,5.3
203994,Jusuf Nurkić,CHA,30.0,51,1062.8266666666666,168,352,0.477,32,105,0.305,85,128,0.664,398,115,40,34,97,453,-184,0.202,0.555,0.523,106.1,115.1,-9.0,0.167,0.181,0.116,62.2,20.8
1630231,KJ Martin,UTA,24.0,43,911.4983333333333,111,201,0.552,15,58,0.259,37,47,0.787,125,48,17,22,24,274,-142,0.112,0.618,0.59,109.3,117.4,-8.1,0.074,0.067,0.061,52.44,21.2
1642354,KJ Simpson,CHA,22.0,36,842.0833333333334,104,301,0.346,33,130,0.254,41,50,0.82,109,112,34,6,56,282,-278,0.188,0.437,0.4,101.0,116.4,-15.4,0.21,0.06,0.06,43.9,23.4
1630539,Kai Jones,DAL,24.0,40,468.37,87,109,0.798,1,5,0.2,23,32,0.719,125,25,15,23,18,198,-21,0.128,0.804,0.803,107.0,109.2,-2.3,0.08,0.133,0.131,48.78,11.7
1626157,Karl-Anthony Towns,NYK,29.0,72,2516.72,639,1215,0.526,142,338,0.42,339,409,0.829,920,222,71,50,192,1759,378,0.265,0.63,0.584,119.4,112.7,6.8,0.13,0.187,0.161,87.8,35.0
1631255,Karlo Matković,NOP,24.0,42,790.585,135,235,0.574,21,66,0.318,34,44,0.773,209,46,22,41,43,325,-89,0.155,0.639,0.619,109.4,114.1,-4.7,0.083,0.129,0.096,51.22,18.8
202695,Kawhi Leonard,LAC,34.0,37,1179.9566666666667,310,623,0.498,78,190,0.411,98,121,0.81,219,116,59,17,72,796,296,0.28,0.589,0.56,120.3,107.9,12.4,0.147,0.098,0.134,45.12,31.9
1630811,Keaton Wallace,ATL,26.0,31,501.1666666666667,65,162,0.401,27,82,0.329,11,11,1.0,50,81,28,9,33,168,-19,0.164,0.503,0.485,106.2,108.4,-2.2,0.224,0.047,0.074,37.8,16.2
1631099,Keegan Murray,SAC,24.0,76,2610.173333333333,364,820,0.444,154,449,0.343,60,72,0.833,507,109,61,69,60,942,46,0.148,0.553,0.538,114.8,113.4,1.5,0.055,0.095,0.075,92.68,34.3
1631232,Keion Brooks Jr.,NOP,24.0,14,331.7816666666667,53,109,0.486,14,43,0.326,22,30,0.733,58,13,10,10,12,142,-145,0.169,0.581,0.55,100.7,121.2,-20.5,0.062,0.084,0.079,17.07,23.7
1642276,Kel'el Ware,MIA,21.0,64,1422.4866666666667,257,464,0.554,35,111,0.315,46,67,0.687,473,60,39,71,57,595,39,0.169,0.603,0.592,112.8,110.9,1.9,0.062,0.167,0.119,78.05,22.2
1629640,Keldon Johnson,SAS,25.0,77,1837.9966666666667,371,770,0.482,87,274,0.318,150,194,0.773,371,125,49,22,77,979,-217,0.207,0.572,0.538,110.1,115.9,-5.8,0.105,0.096,0.103,93.9,23.9
203482,Kelly Olynyk,NOP,34.0,44,890.9983333333333,134,268,0.5,33,79,0.418,83,108,0.769,206,128,33,19,76,384,-58,0.185,0.609,0.562,110.7,113.4,-2.7,0.2,0.112,0.098,53.66,20.2
1626162,Kelly Oubre Jr.,PHI,29.0,60,2078.19,348,741,0.47,71,242,0.293,139,185,0.751,368,108,92,30,80,906,-258,0.186,0.551,0.518,110.7,116.4,-5.7,0.079,0.091,0.084,73.17,34.6
1629026,Kenrich Williams,OKC,30.0,69,1131.5383333333334,171,354,0.483,66,171,0.386,28,39,0.718,241,97,43,10,39,436,329,0.151,0.587,0.576,118.7,104.1,14.5,0.111,0.102,0.093,84.15,16.4
203484,Kentavious Caldwell-Pope,MEM,32.0,77,2279.036666666667,239,544,0.439,113,330,0.342,82,95,0.863,169,136,99,34,62,673,11,0.121,0.574,0.543,109.1,108.6,0.5,0.086,0.038,0.065,93.9,29.6
1631165,Keon Ellis,SAC,25.0,80,1948.1916666666666,227,464,0.489,139,321,0.433,73,86,0.849,212,120,121,63,71,666,64,0.125,0.664,0.639,116.1,113.2,3.0,0.08,0.055,0.073,97.56,24.4
1630553,Keon Johnson,BKN,23.0,79,1925.2016666666666,303,779,0.389,126,401,0.314,107,139,0.77,297,175,82,30,116,839,-423,0.212,0.499,0.47,104.1,114.4,-10.3,0.148,0.076,0.07,96.34,24.4
1642352,Keshad Johnson,MIA,24.0,16,98.125,18,26,0.692,3,7,0.429,4,9,0.444,28,4,5,4,4,43,5,0.145,0.718,0.75,105.5,104.1,1.3,0.058,0.136,0.114,19.51,6.1
1630556,Kessler Edwards,DAL,24.0,40,608.46,67,135,0.496,22,54,0.407,12,13,0.923,115,42,19,20,16,168,-158,0.11,0.597,0.578,110.0,122.3,-12.3,0.09,0.096,0.067,48.78,15.2
201142,Kevin Durant,PHX,36.0,62,2264.685,592,1124,0.527,160,372,0.43,303,361,0.839,374,263,50,77,190,1647,-38,0.283,0.642,0.598,116.5,117.4,-1.0,0.188,0.084,0.142,75.61,36.5
1628989,Kevin Huerter,CHI,26.0,69,1678.9933333333333,257,604,0.425,132,391,0.338,35,49,0.714,205,156,66,23,67,681,104,0.171,0.544,0.535,114.5,111.7,2.8,0.124,0.058,0.073,84.15,24.3
1628995,Kevin Knox II,GSW,25.0,14,83.65666666666667,18,36,0.5,4,15,0.267,6,8,0.75,17,5,2,4,4,46,-3,0.202,0.582,0.556,112.7,115.6,-2.9,0.086,0.101,0.104,17.07,6.0
201567,Kevin Love,MIA,36.0,23,251.45333333333335,41,115,0.357,24,67,0.358,16,23,0.696,94,22,15,4,14,122,-25,0.23,0.488,0.461,108.7,112.3,-3.6,0.134,0.177,0.109,28.05,10.9
1641755,Kevin McCullar Jr.,NYK,24.0,4,29.166666666666668,2,7,0.286,0,1,0.0,2,2,1.0,8,2,1,1,0,6,-2,0.118,0.381,0.286,93.8,96.9,-3.1,0.111,0.151,0.066,4.88,7.3
1629645,Kevin Porter Jr.,MIL,25.0,75,1482.02,293,652,0.449,55,177,0.311,130,169,0.769,278,256,81,13,136,771,27,0.248,0.531,0.492,109.1,108.0,1.1,0.276,0.092,0.119,91.46,19.8
1626172,Kevon Looney,GSW,29.0,76,1142.155,143,278,0.514,2,5,0.4,56,99,0.566,462,118,46,37,39,344,117,0.125,0.535,0.518,112.5,106.9,5.6,0.143,0.181,0.114,92.68,15.0
1641718,Keyonte George,UTA,21.0,67,2108.475,359,919,0.391,174,507,0.343,233,285,0.818,253,377,46,9,183,1125,-512,0.237,0.539,0.485,110.1,122.0,-11.9,0.272,0.058,0.093,81.71,31.5
203114,Khris Middleton,WAS,33.0,37,843.1816666666666,160,337,0.475,48,133,0.361,72,84,0.857,137,150,35,8,56,440,39,0.208,0.588,0.546,114.1,112.6,1.5,0.251,0.076,0.114,45.12,22.8
1630165,Killian Hayes,BKN,23.0,6,162.33333333333334,18,43,0.419,8,21,0.381,10,12,0.833,18,31,4,4,9,54,-24,0.145,0.559,0.512,109.9,115.6,-5.7,0.274,0.055,0.085,7.32,27.1
202691,Klay Thompson,DAL,35.0,72,1964.5683333333334,361,877,0.412,216,553,0.391,67,74,0.905,246,145,50,30,88,1005,-79,0.214,0.552,0.535,112.8,115.2,-2.4,0.104,0.06,0.083,87.8,27.3
1641738,Kobe Brown,LAC,25.0,40,272.22,33,72,0.458,6,26,0.231,5,7,0.714,65,24,7,4,12,77,-53,0.134,0.513,0.5,105.9,114.7,-8.7,0.137,0.122,0.083,48.78,6.8
1641723,Kobe Bufkin,ATL,21.0,10,123.63666666666667,18,47,0.383,4,19,0.211,13,18,0.722,21,17,3,2,8,53,-23,0.203,0.483,0.426,95.3,103.3,-8.0,0.213,0.077,0.086,12.2,12.4
1627739,Kris Dunn,LAC,31.0,74,1782.9183333333333,192,437,0.439,75,224,0.335,15,22,0.682,251,210,128,27,74,474,262,0.126,0.531,0.525,113.8,106.0,7.8,0.153,0.072,0.07,90.24,24.1
1631200,Kris Murray,POR,24.0,69,1040.3866666666668,117,279,0.419,27,120,0.225,26,57,0.456,182,68,35,17,43,287,-50,0.133,0.472,0.468,106.0,107.8,-1.8,0.09,0.081,0.061,84.15,15.1
204001,Kristaps Porziņģis,BOS,29.0,42,1209.9633333333334,277,574,0.483,103,250,0.412,161,199,0.809,284,87,31,63,53,818,173,0.253,0.618,0.572,116.2,110.3,5.8,0.113,0.11,0.132,51.22,28.8
203937,Kyle Anderson,MIA,31.0,61,1002.0933333333334,142,303,0.469,25,70,0.357,48,65,0.738,206,145,40,33,37,357,-22,0.152,0.538,0.51,106.1,107.6,-1.5,0.211,0.097,0.108,74.39,16.4
1642271,Kyle Filipowski,UTA,21.0,72,1521.54,260,518,0.502,77,220,0.35,93,143,0.65,440,140,48,22,102,690,-366,0.184,0.594,0.576,107.7,118.9,-11.3,0.14,0.14,0.103,87.8,21.1
1628398,Kyle Kuzma,MIL,29.0,65,1936.415,370,848,0.436,96,313,0.307,128,202,0.634,370,152,36,19,146,964,-419,0.233,0.514,0.493,105.8,116.1,-10.3,0.123,0.091,0.08,79.27,29.8
200768,Kyle Lowry,PHI,39.0,35,659.4483333333334,41,117,0.35,29,88,0.33,27,33,0.818,67,96,33,11,21,138,-71,0.1,0.525,0.474,103.8,109.6,-5.8,0.206,0.05,0.067,42.68,18.8
1630283,Kylor Kelley,LAL,27.0,11,125.95666666666666,14,22,0.636,0,0,0.0,6,10,0.6,39,5,1,3,4,34,-75,0.097,0.644,0.636,101.4,130.5,-29.1,0.056,0.134,0.072,13.41,11.5
202681,Kyrie Irving,DAL,33.0,50,1803.7966666666666,447,945,0.473,144,359,0.401,196,214,0.916,240,231,66,23,111,1234,124,0.264,0.594,0.549,116.5,113.9,2.6,0.198,0.064,0.129,60.98,36.1
