Player,Team,RAPM_offense_normalized,USG_percent_normalized,PLUS_MINUS_value_normalized,Attendance_normalized,Performance_normalized,RAPM_defense_normalized
Royce O'Neale,PHX,0.32967032967032966,0.33186813186813185,0.28704318936877077,0.9135452520753188,0.31626622479977906,0.5277777777777778
Jaden Springer,UTA,0.3406593406593406,0.3054945054945055,0.3687707641196013,0.5185260174124317,0.0953096600579308,0.513888888888889
Blake Wesley,POR,0.37362637362637363,0.3626373626373626,0.3840531561461794,0.7036849564689209,0.12698911521869555,0.47222222222222227
Adem Bona,PHI,0.31868131868131866,0.2967032967032967,0.31561461794019935,0.7036849564689209,0.21431496347932083,0.5416666666666667
Kyle Filipowski,UTA,0.4175824175824176,0.4043956043956044,0.146843853820598,0.8764932172504555,0.3323974347172359,0.4166666666666667
Kai Jones,DAL,0.3406593406593406,0.2813186813186813,0.3760797342192691,0.48147398258756835,0.17785142225904446,0.513888888888889
Alex Ducas,OKC,0.3406593406593406,0.25274725274725274,0.3754152823920266,0.2469123304312614,0.06259780907668232,0.513888888888889
Sharife Cooper,WAS,0.3406593406593406,,,,,0.513888888888889
Jahmyl Telfort,LAC,0.31868131868131866,,,,,0.5416666666666667
Zach Collins,CHI,0.3076923076923077,0.3648351648351648,0.3707641196013289,0.7777890261186474,0.24285418392709196,0.5555555555555556
Thanasis Antetokounmpo,MIL,0.3076923076923077,,,,,0.5555555555555556
Jacob Toppin,ATL,0.3076923076923077,0.3076923076923077,0.373421926910299,0.19750961733144362,0.048897769546923986,0.5555555555555556
Justin Champagnie,WAS,0.5054945054945055,0.32967032967032966,0.19867109634551494,0.7530876695687386,0.31336023732527996,0.3055555555555555
Darius Garland,CLE,0.5054945054945055,0.5824175824175825,0.7215946843853821,0.9135452520753188,0.561134125011507,0.29166666666666663
Bobby Portis,MIL,0.39560439560439564,0.5142857142857143,0.453156146179402,0.5926300870621584,0.4730342841361897,0.4305555555555555
Dario Šarić,SAC,0.31868131868131866,0.34505494505494505,0.3574750830564784,0.1851589390564892,0.14740403203534935,0.5277777777777778
Cole Anthony,MIL,0.29670329670329676,0.523076923076923,0.37940199335548175,0.8148410609435107,0.28824395009212433,0.5555555555555556
Caleb Houstan,ATL,0.3516483516483517,0.25274725274725274,0.3461794019933555,0.7036849564689209,0.1213229342246855,0.48611111111111116
Max Christie,DAL,0.37362637362637363,0.32967032967032966,0.33488372093023255,0.9505972869001823,0.28749672494494366,0.45833333333333337
Craig Porter Jr.,CLE,0.4175824175824176,0.34065934065934067,0.3601328903654485,0.6173314436120673,0.12129679267454013,0.4027777777777778
Colby Jones,DET,0.3516483516483517,0.30329670329670333,0.31561461794019935,0.4691233043126139,0.15068793859183255,0.48611111111111116
Adam Flagler,OKC,0.26373626373626374,0.4549450549450549,0.3946843853820598,0.444421947762705,0.0579950289975145,0.5972222222222222
Mason Jones,SAC,0.32967032967032966,0.42417582417582417,0.39069767441860465,0.11115610447458998,0.08312620822977078,0.513888888888889
Isaiah Wong,CHA,0.25274725274725274,0.4835164835164835,0.386046511627907,0.23456165215630695,0.16721900027616682,0.611111111111111
Matas Buzelis,CHI,0.3076923076923077,0.3978021978021978,0.3667774086378738,0.9752986434500911,0.25976940071803367,0.5416666666666667
Liam Robbins,MIL,0.2857142857142857,0.2813186813186813,0.3867109634551495,0.1481069042316258,0.031228092537123192,0.5694444444444444
Micah Peavy,NOP,0.31868131868131866,,,,,0.5277777777777778
Jase Richardson,ORL,0.37362637362637363,,,,,0.45833333333333337
Christian Wood,LAL,0.27472527472527475,,,,,0.5694444444444444
Rasheer Fleming,PHX,0.29670329670329676,,,,,0.5416666666666667
MarJon Beauchamp,NYK,0.2857142857142857,0.4879120879120879,0.39601328903654487,0.4197205912127961,0.06848936757801712,0.5555555555555556
Tim Hardaway Jr.,DEN,0.4505494505494505,0.33186813186813185,0.40664451827242526,0.9382466086252278,0.2879666591348447,0.34722222222222227
Josh Green,CHA,0.3516483516483517,0.25274725274725274,0.14817275747508304,0.8271917392184653,0.22885293305391755,0.47222222222222227
Matt Ryan,NYK,0.2417582417582418,0.45714285714285713,0.36345514950166113,0.22221097388135252,0.03866335266500966,0.611111111111111
Keldon Johnson,SAS,0.37362637362637363,0.4549450549450549,0.24584717607973422,0.9382466086252278,0.36880821470713765,0.4444444444444445
Jaxson Hayes,LAL,0.2857142857142857,0.26373626373626374,0.4478405315614618,0.678983599919012,0.2585611709472521,0.5555555555555556
Anthony Black,ORL,0.2857142857142857,0.4175824175824176,0.36345514950166113,0.9505972869001823,0.2976582471197219,0.5555555555555556
Chuma Okeke,CLE,0.3516483516483517,0.2043956043956044,0.37142857142857144,0.09880542619963555,0.25990364847034275,0.47222222222222227
Mac McClung,IND,0.3516483516483517,0.1912087912087912,0.38870431893687707,0.012350678274954443,0.03866335266500966,0.47222222222222227
Miles Norris,BOS,0.31868131868131866,0.27912087912087913,0.38073089700996676,0.024701356549908893,0.12243395010586394,0.513888888888889
Khaman Maluach,PHX,0.31868131868131866,,,,,0.513888888888889
Nique Clifford,SAC,0.3406593406593406,,,,,0.48611111111111116
Alijah Martin,TOR,0.3406593406593406,,,,,0.48611111111111116
Alec Burks,MIA,0.3516483516483517,0.3516483516483516,0.46312292358803986,0.5926300870621584,0.21343748767112478,0.45833333333333337
Justin Minaya,POR,0.2857142857142857,0.23516483516483516,0.38205980066445183,0.22221097388135252,0.03764589601593048,0.5416666666666667
Trayce Jackson-Davis,GSW,0.3516483516483517,0.36043956043956044,0.3495016611295681,0.7530876695687386,0.2612894317199847,0.45833333333333337
TyTy Washington Jr.,LAC,0.32967032967032966,0.41098901098901097,0.39136212624584715,0.1851589390564892,0.07732670533001933,0.48611111111111116
Ricky Council IV,PHI,0.4065934065934066,0.4307692307692308,0.2843853820598007,0.88884389552541,0.22138741662978137,0.3888888888888889
Pat Spencer,GSW,0.27472527472527475,0.4483516483516483,0.3787375415282392,0.4691233043126139,0.09467564562842111,0.5555555555555556
Baylor Scheierman,BOS,0.26373626373626374,0.3142857142857142,0.40930232558139534,0.37031787811297834,0.1359453367898727,0.5694444444444444
Tyson Etienne,BKN,0.3516483516483517,0.38901098901098896,0.34352159468438537,0.07410406964972666,0.19884009942004974,0.45833333333333337
Taelon Peter,IND,0.27472527472527475,,,,,0.5555555555555556
Walter Clayton Jr.,UTA,0.46153846153846156,,,,,0.3194444444444445
Hunter Sallis,PHI,0.31868131868131866,,,,,0.5
Noa Essengue,CHI,0.32967032967032966,,,,,0.48611111111111116
Lachlan Olbrich,CHI,0.2857142857142857,,,,,0.5416666666666667
Chucky Hepburn,TOR,0.31868131868131866,,,,,0.5
Anthony Gill,WAS,0.25274725274725274,0.2725274725274725,0.3415282392026578,0.6173314436120673,0.08035912514688286,0.5833333333333334
James Johnson,IND,0.3076923076923077,0.3626373626373626,0.3840531561461794,0.1357562259566714,0.025775568443339777,0.513888888888889
Cody Martin,IND,0.1868131868131868,0.31208791208791203,0.320265780730897,0.6419315650941486,0.26407799367421697,0.6666666666666667
Dillon Brooks,PHX,0.2417582417582418,0.38681318681318677,0.5275747508305648,0.9135452520753188,0.3752922765350271,0.5833333333333334
Taurean Prince,MIL,0.3626373626373626,0.2703296703296703,0.3754152823920266,0.9752986434500911,0.26750207125103564,0.4305555555555555
Dariq Whitehead,BKN,0.3516483516483517,0.41538461538461535,0.3475083056478405,0.23456165215630695,0.14208782104391052,0.4444444444444445
Georges Niang,ATL,0.4175824175824176,0.38901098901098896,0.518936877076412,0.9629479651751367,0.27578226869282213,0.3611111111111111
Zach LaVine,SAC,0.4285714285714286,0.5516483516483517,0.34352159468438537,0.9011945738003644,0.5775991401509214,0.34722222222222227
Spencer Dinwiddie,DAL,0.4065934065934066,0.3846153846153846,0.2425249169435216,0.9629479651751367,0.34625724063916885,0.375
Killian Hayes,BKN,0.37362637362637363,0.31868131868131866,0.3740863787375415,0.061753391374772225,0.3286384976525822,0.4166666666666667
Marcus Sasser,DET,0.31868131868131866,0.41098901098901097,0.41727574750830565,0.6913342781939664,0.19128185002688994,0.48611111111111116
Kelly Olynyk,SAS,0.3406593406593406,0.4065934065934066,0.3514950166112957,0.530876695687386,0.3049132585172353,0.45833333333333337
Chris Duarte,CHI,0.3076923076923077,0.33186813186813185,0.39800664451827245,0.19750961733144362,0.07277807560472407,0.5
Lindy Waters III,SAS,0.31868131868131866,0.31868131868131866,0.39867109634551495,0.6295808868191941,0.16208867078792516,0.48611111111111116
Garrison Mathews,IND,0.31868131868131866,0.33626373626373623,0.3501661129568106,0.5679287305122495,0.20976925382079714,0.48611111111111116
Miles Bridges,CHA,0.38461538461538464,0.6,0.21794019933554817,0.7777890261186474,0.598677851422259,0.4027777777777778
Vít Krejčí,ATL,0.3076923076923077,0.2879120879120879,0.3461794019933555,0.6913342781939664,0.24656366129352655,0.5
Enrique Freeman,IND,0.3406593406593406,0.23956043956043954,0.37740863787375417,0.2592630087062158,0.07469056764831414,0.45833333333333337
Antonio Reeves,CHA,0.39560439560439564,0.40219780219780216,0.2903654485049834,0.530876695687386,0.1766212246742487,0.3888888888888889
Bobi Klintman,DET,0.31868131868131866,0.26593406593406593,0.39003322259136214,0.0864547479246811,0.07491024578845623,0.48611111111111116
Tony Bradley,IND,0.31868131868131866,0.39999999999999997,0.4192691029900332,0.16045758250658027,0.15879591273128968,0.48611111111111116
Jaylen Sims,CHA,0.3406593406593406,0.34945054945054943,0.3588039867109635,0.061753391374772225,0.18042897910337846,0.45833333333333337
Miles Kelly,DAL,0.2857142857142857,,,,,0.5277777777777778
Tre Johnson,WAS,0.37362637362637363,,,,,0.4166666666666667
Caleb Love,POR,0.31868131868131866,,,,,0.48611111111111116
Johni Broome,PHI,0.3076923076923077,,,,,0.5
Jahmai Mashack,MEM,0.29670329670329676,,,,,0.513888888888889
Seth Curry,GSW,0.26373626373626374,0.33186813186813185,0.2764119601328904,0.8271917392184653,0.17597511249736017,0.5416666666666667
Paolo Banchero,ORL,0.4065934065934066,0.7252747252747253,0.3760797342192691,0.5555780522372951,0.7072872014696877,0.3611111111111111
Ben Sheppard,IND,0.3626373626373626,0.23736263736263735,0.35083056478405317,0.765438347843693,0.19147565129338118,0.4166666666666667
Dalen Terry,CHI,0.2417582417582418,0.31208791208791203,0.2757475083056478,0.88884389552541,0.14644406865582427,0.5694444444444444
Jalen Wilson,BKN,0.3626373626373626,0.35384615384615387,0.2159468438538206,0.9629479651751367,0.2765163829839299,0.4166666666666667
Patty Mills,LAC,0.23076923076923073,0.32967032967032966,0.38006644518272426,0.34571775663089693,0.10532430553571598,0.5833333333333334
Trey Murphy III,NOP,0.32967032967032966,0.5032967032967033,0.13488372093023257,0.6419315650941486,0.5733848149942943,0.45833333333333337
Taze Moore,POR,0.27472527472527475,0.4923076923076923,0.3853820598006645,0.012350678274954443,0.14498757249378624,0.5277777777777778
Alexandre Sarr,WAS,0.29670329670329676,,,,,0.5
Dillon Jones,OKC,0.2417582417582418,0.2879120879120879,0.4398671096345515,0.654282243369103,0.10954616588419407,0.5694444444444444
Damion Lee,PHX,0.27472527472527475,0.5912087912087912,0.40664451827242526,0.2963150435310792,0.08505937586302127,0.5277777777777778
Xavier Tillman,BOS,0.25274725274725274,0.2747252747252747,0.38205980066445183,0.39501923466288724,0.05037952013925502,0.5555555555555556
Jack McVeigh,HOU,0.25274725274725274,0.38681318681318677,0.3833887043189369,0.09880542619963555,0.04295928073889963,0.5555555555555556
Malevy Leons,GSW,0.3076923076923077,0.22417582417582416,0.3780730897009967,0.061753391374772225,0.016109730277087363,0.48611111111111116
Kentavious Caldwell-Pope,MEM,0.17582417582417584,0.26593406593406593,0.3973421926910299,0.9382466086252278,0.2633627074389295,0.638888888888889
Thomas Bryant,CLE,0.31868131868131866,0.35604395604395606,0.3654485049833887,0.8024903826685563,0.22612203225293528,0.45833333333333337
Lonnie Walker IV,PHI,0.3516483516483517,0.4703296703296703,0.2956810631229236,0.23456165215630695,0.33830433581883457,0.4166666666666667
Vasilije Micić,PHX,0.2417582417582418,,,,,0.5555555555555556
Terance Mann,BKN,0.43956043956043955,0.31868131868131866,0.32691029900332225,0.8148410609435107,0.2458296751536435,0.3055555555555555
Cam Reddish,LAL,0.2857142857142857,0.18461538461538463,0.3295681063122924,0.39501923466288724,0.13122107571154795,0.5
Moses Brown,DAL,0.32967032967032966,0.4747252747252747,0.38073089700996676,0.1481069042316258,0.1799332950948527,0.4444444444444445
Anfernee Simons,BOS,0.3626373626373626,0.5296703296703297,0.24385382059800664,0.8518930957683742,0.49599558133112404,0.4027777777777778
Brandon Boston Jr.,NOP,0.3516483516483517,,,,,0.4166666666666667
Tosan Evbuomwan,NYK,0.2417582417582418,0.40219780219780216,0.3461794019933555,0.3333670783559425,0.3017122341894504,0.5555555555555556
Tristan da Silva,ORL,0.2857142857142857,0.3274725274725275,0.30564784053156147,0.9011945738003644,0.23145763825134166,0.5
Karlo Matković,NOP,0.26373626373626374,0.34065934065934067,0.3308970099667774,0.5061753391374773,0.27616680475006905,0.5277777777777778
Luke Travers,CLE,0.25274725274725274,0.29010989010989013,0.3893687707641196,0.1357562259566714,0.05477308294209702,0.5416666666666667
Marcus Garrett,CHA,0.29670329670329676,0.42417582417582417,0.36411960132890364,0.037052034824863335,0.22231427782380558,0.48611111111111116
Drew Timme,LAL,0.29670329670329676,0.4505494505494505,0.3461794019933555,0.09880542619963555,0.39522538279787656,0.48611111111111116
Carter Bryant,SAS,0.2417582417582418,,,,,0.5555555555555556
Quentin Grimes,PHI,0.27472527472527475,0.4791208791208791,0.21661129568106313,0.9135452520753188,0.41215133940900306,0.5
Zaccharie Risacher,ATL,0.4065934065934066,0.4461538461538462,0.3096345514950166,0.9135452520753188,0.3348246340789837,0.33333333333333337
Kyle Lowry,PHI,0.1868131868131868,0.21978021978021978,0.34285714285714286,0.4197205912127961,0.17895608947804476,0.611111111111111
Johnny Davis,WAS,0.29670329670329676,0.32967032967032966,0.37275747508305646,0.4073699129378417,0.08130675633965269,0.47222222222222227
Andrew Wiggins,MIA,0.31868131868131866,0.523076923076923,0.32358803986710966,0.7283863130188297,0.48844702200128876,0.4444444444444445
Chris Paul,LAC,0.3406593406593406,0.30109890109890114,0.3926910299003322,1.0,0.3819184836421687,0.4166666666666667
Bryce McGowens,NOP,0.38461538461538464,0.5362637362637362,0.387375415282392,0.1481069042316258,0.022305780383659417,0.3611111111111111
Dejounte Murray,NOP,0.39560439560439564,0.5780219780219781,0.25249169435215946,0.37031787811297834,0.5855627121361948,0.34722222222222227
Jaden Ivey,DET,0.37362637362637363,0.5626373626373626,0.3488372093023256,0.35806843490585144,0.46460462119119944,0.375
Jett Howard,ORL,0.3406593406593406,0.3978021978021978,0.332890365448505,0.7283863130188297,0.11888980944490474,0.4166666666666667
Dennis Schröder,SAC,0.31868131868131866,0.4637362637362637,0.34219269102990035,0.9135452520753188,0.3912731289698978,0.4444444444444445
Gradey Dick,TOR,0.39560439560439564,0.4593406593406593,0.2504983388704319,0.654282243369103,0.37338774842226924,0.34722222222222227
Cam Whitmore,WAS,0.4175824175824176,0.5076923076923077,0.3893687707641196,0.6173314436120673,0.2558604220478581,0.3194444444444445
Orlando Robinson,ORL,0.3076923076923077,0.38901098901098896,0.33222591362126247,0.530876695687386,0.2565840676859732,0.45833333333333337
Kel'el Ware,MIA,0.3406593406593406,0.37142857142857144,0.4159468438538206,0.7777890261186474,0.35672983982325324,0.4166666666666667
Jamison Battle,TOR,0.29670329670329676,0.32307692307692304,0.26843853820598007,0.7160356347438753,0.2064229845674245,0.47222222222222227
Armel Traore,LAL,0.29670329670329676,0.33626373626373623,0.3574750830564784,0.09880542619963555,0.07088281321918438,0.47222222222222227
Ben Saraf,BKN,0.3076923076923077,,,,,0.45833333333333337
Keaton Wallace,ATL,0.17582417582417584,0.36043956043956044,0.37740863787375417,0.37031787811297834,0.18895154608867626,0.611111111111111
Stanley Umude,MIL,0.2417582417582418,0.30109890109890114,0.38006644518272426,0.2592630087062158,0.036905927543872855,0.5277777777777778
Larry Nance Jr.,CLE,0.2087912087912088,0.34065934065934067,0.32691029900332225,0.28396436525612473,0.29078063150142686,0.5694444444444444
Jeremy Sochan,SAS,0.29670329670329676,0.4043956043956044,0.3315614617940199,0.654282243369103,0.3884234966808841,0.45833333333333337
Emoni Bates,CLE,0.31868131868131866,0.44175824175824174,0.3674418604651163,0.11115610447458998,0.10052471692902513,0.4305555555555555
GG Jackson,MEM,0.39560439560439564,0.48131868131868133,0.34485049833887044,0.34571775663089693,0.21064861107143196,0.33333333333333337
Mo Bamba,TOR,0.2417582417582418,0.32967032967032966,0.3401993355481728,0.38266855638793285,0.1939208782104391,0.5277777777777778
Colin Castleton,TOR,0.23076923076923073,0.2747252747252747,0.37009966777408637,0.30866572180603363,0.19926497142735752,0.5416666666666667
Dalton Knecht,LAL,0.3516483516483517,0.3978021978021978,0.3415282392026578,0.9505972869001823,0.24362869019041347,0.3888888888888889
Yang Hansen,POR,0.2417582417582418,,,,,0.5277777777777778
Bilal Coulibaly,WAS,0.3076923076923077,0.3846153846153846,0.0,0.7160356347438753,0.39777381470611645,0.4444444444444445
Monté Morris,IND,0.1868131868131868,,,,,0.5972222222222222
Marcus Bagley,PHI,0.3076923076923077,0.2813186813186813,0.33421926910299005,0.11115610447458998,0.31123998895332783,0.4444444444444445
Onyeka Okongwu,ATL,0.27472527472527475,0.37142857142857144,0.41661129568106314,0.9011945738003644,0.48668801361427716,0.47222222222222227
Jalen Hood-Schifino,PHI,0.3626373626373626,0.36043956043956044,0.32624584717607974,0.17280826078153472,0.2113596612353862,0.3611111111111111
Mohamed Diawara,NYK,0.29670329670329676,,,,,0.4444444444444445
Jerami Grant,POR,0.3076923076923077,0.421978021978022,0.2558139534883721,0.5679287305122495,0.3960937086851522,0.4305555555555555
Kelly Oubre Jr.,PHI,0.31868131868131866,0.4087912087912088,0.2186046511627907,0.7283863130188297,0.458805118291448,0.4166666666666667
Dalano Banton,POR,0.32967032967032966,0.5208791208791208,0.35348837209302325,0.8148410609435107,0.2438099477756207,0.4027777777777778
Jared Butler,PHI,0.3076923076923077,0.4879120879120879,0.3029900332225914,0.7283863130188297,0.27257663628831813,0.4305555555555555
Malachi Flynn,CHA,0.31868131868131866,0.4307692307692308,0.39069767441860465,0.037052034824863335,0.14015465341066005,0.4166666666666667
Trevelin Queen,ORL,0.26373626373626374,0.38681318681318677,0.332890365448505,0.37031787811297834,0.16400744759512165,0.48611111111111116
Jeff Dowtin Jr.,PHI,0.3076923076923077,0.38681318681318677,0.3215946843853821,0.4938246608625228,0.20934790955200358,0.4305555555555555
Kyshawn George,WAS,0.3076923076923077,0.34285714285714286,0.15016611295681062,0.8271917392184653,0.3027681660899654,0.4305555555555555
Vlatko Čančar,DEN,0.1978021978021978,0.23956043956043954,0.3780730897009967,0.1481069042316258,0.08773606950906039,0.5694444444444444
Nolan Traore,BKN,0.31868131868131866,,,,,0.4166666666666667
Corey Kispert,ATL,0.37362637362637363,0.37142857142857144,0.2079734219269103,0.7407369912937842,0.3058207813256912,0.33333333333333337
Jalen McDaniels,WAS,0.26373626373626374,0.0,0.3893687707641196,0.037052034824863335,0.009665838166252416,0.47222222222222227
JD Davison,HOU,0.2857142857142857,0.5010989010989011,0.37142857142857144,0.1851589390564892,0.06282794808064071,0.4444444444444445
RayJ Dennis,ATL,0.17582417582417584,0.4659340659340659,0.4192691029900332,0.12340554768171694,0.10544550726820817,0.5833333333333334
Trey Jemison III,NYK,0.25274725274725274,0.26593406593406593,0.3780730897009967,0.4567726260376595,0.10988531810055378,0.48611111111111116
Tidjane Salaün,CHA,0.1868131868131868,0.32967032967032966,0.17674418604651163,0.7283863130188297,0.22295866703488904,0.5694444444444444
AJ Johnson,WAS,0.25274725274725274,0.3802197802197802,0.28903654485049834,0.34571775663089693,0.22331419211686615,0.48611111111111116
Pat Connaughton,CHA,0.26373626373626374,0.33186813186813185,0.3813953488372093,0.4938246608625228,0.18435818160998516,0.45833333333333337
David Roddy,HOU,0.2857142857142857,0.34945054945054943,0.3395348837209302,0.39501923466288724,0.1599256860234491,0.4305555555555555
Bruno Fernando,TOR,0.26373626373626374,0.39999999999999997,0.3754152823920266,0.19750961733144362,0.14328183634680053,0.45833333333333337
DeAndre Jordan,NOP,0.21978021978021978,0.27692307692307694,0.3588039867109635,0.678983599919012,0.18951946975973488,0.513888888888889
Johnny Juzang,MIN,0.29670329670329676,0.3824175824175824,0.15282392026578073,0.7777890261186474,0.2519159072079536,0.4166666666666667
Reece Beekman,BKN,0.21978021978021978,0.2681318681318681,0.3122923588039867,0.43207126948775054,0.11223112093037528,0.513888888888889
Javonte Cooke,POR,0.1978021978021978,,,,,0.5416666666666667
Kyle Anderson,UTA,0.1208791208791209,0.33406593406593404,0.3754152823920266,0.7407369912937842,0.23578306871120647,0.6250000000000001
P.J. Tucker,NYK,0.27472527472527475,0.12967032967032965,0.3754152823920266,0.024701356549908893,0.115990057995029,0.4305555555555555
Kobe Bufkin,LAL,0.17582417582417584,0.4461538461538462,0.37475083056478403,0.11115610447458998,0.17011875172604254,0.5555555555555556
Buddy Hield,GSW,0.3076923076923077,0.4307692307692308,0.48372093023255813,1.0,0.3090710691696809,0.3888888888888889
Jordan Poole,NOP,0.2857142857142857,0.6175824175824176,0.019269102990033222,0.8271917392184653,0.5134265802427019,0.4166666666666667
Reggie Jackson,PHI,0.21978021978021978,0.37362637362637363,0.37740863787375417,0.37031787811297834,0.14031055402624476,0.5
Jordan Clarkson,NYK,0.26373626373626374,0.5912087912087912,0.25448504983388703,0.444421947762705,0.4232069683602409,0.4444444444444445
Shake Milton,LAL,0.21978021978021978,0.35604395604395606,0.3116279069767442,0.6913342781939664,0.1729676303434643,0.5
Duop Reath,POR,0.31868131868131866,0.35604395604395606,0.35348837209302325,0.5555780522372951,0.13532173432753383,0.375
Markieff Morris,LAL,0.2417582417582418,0.443956043956044,0.37142857142857144,0.17280826078153472,0.1288778422166989,0.47222222222222227
Rob Dillingham,MIN,0.1978021978021978,0.4725274725274725,0.4026578073089701,0.5926300870621584,0.13216554227324734,0.5277777777777778
Isaac Jones,DET,0.26373626373626374,0.33406593406593404,0.3475083056478405,0.48147398258756835,0.09762496547914941,0.4444444444444445
Ryan Kalkbrenner,CHA,0.1868131868131868,,,,,0.5416666666666667
Bennedict Mathurin,IND,0.2857142857142857,0.4879120879120879,0.45249169435215947,0.8764932172504555,0.4325462579397956,0.4027777777777778
Jaden Hardy,DAL,0.2417582417582418,0.5362637362637362,0.346843853820598,0.6913342781939664,0.20925691749395584,0.45833333333333337
Andre Jackson Jr.,MIL,0.2857142857142857,0.25274725274725274,0.3681063122923588,0.8148410609435107,0.139938254048729,0.4027777777777778
Caleb Martin,DAL,0.14285714285714285,0.3142857142857142,0.28704318936877077,0.5432273739623406,0.2753689895363466,0.5833333333333334
Keon Johnson,BKN,0.26373626373626374,0.4659340659340659,0.10897009966777409,0.9629479651751367,0.3198291261592888,0.4305555555555555
Bronny James,LAL,0.23076923076923073,0.43736263736263736,0.34285714285714286,0.3210164000809881,0.07231478924381438,0.47222222222222227
Tyus Jones,ORL,0.3076923076923077,0.3516483516483516,0.3289036544850498,0.9876493217250456,0.34367424591119705,0.3611111111111111
Klay Thompson,DAL,0.21978021978021978,0.4703296703296703,0.33754152823920264,0.8764932172504555,0.3726717604099543,0.47222222222222227
Kessler Edwards,DAL,0.32967032967032966,0.24175824175824176,0.2850498338870432,0.48147398258756835,0.16818558409279202,0.33333333333333337
Tre Mann,CHA,0.3516483516483517,0.5494505494505494,0.35348837209302325,0.1481069042316258,0.3658147982920145,0.3055555555555555
DaQuan Jeffries,CHA,0.3406593406593406,0.2989010989010989,0.20664451827242525,0.5679287305122495,0.21347106418234055,0.3194444444444445
Ayo Dosunmu,CHI,0.32967032967032966,0.35824175824175825,0.2345514950166113,0.5555780522372951,0.38957530348330394,0.33333333333333337
Ariel Hukporti,NYK,0.16483516483516483,0.24835164835164836,0.3481727574750831,0.2963150435310792,0.0811930405965203,0.5416666666666667
Terrence Shannon Jr.,MIN,0.29670329670329676,0.3648351648351648,0.3973421926910299,0.38266855638793285,0.12928058547362606,0.375
Kevin McCullar Jr.,NYK,0.2417582417582418,0.2593406593406593,0.38870431893687707,0.037052034824863335,0.08699254349627175,0.4444444444444445
Amari Williams,BOS,0.1978021978021978,,,,,0.5
Torrey Craig,BOS,0.2087912087912088,0.3054945054945055,0.3574750830564784,0.30866572180603363,0.15614046268561596,0.47222222222222227
Andre Drummond,PHI,0.2417582417582418,0.40219780219780216,0.22724252491694352,0.48147398258756835,0.3088235294117647,0.4305555555555555
Charles Bassey,MEM,0.23076923076923073,0.36043956043956044,0.3043189368770764,0.43207126948775054,0.18633588020497716,0.4444444444444445
Julian Strawther,DEN,0.2417582417582418,0.3802197802197802,0.34285714285714286,0.7901397043936019,0.2411998385486372,0.4305555555555555
Yves Missi,NOP,0.29670329670329676,0.30989010989010984,0.04850498338870432,0.88884389552541,0.37551119232180613,0.3611111111111111
Danny Wolf,BKN,0.10989010989010989,,,,,0.5972222222222222
Deandre Ayton,LAL,0.2857142857142857,0.432967032967033,0.2823920265780731,0.48147398258756835,0.506006628003314,0.375
Bismack Biyombo,SAS,0.2857142857142857,0.2725274725274725,0.32358803986710966,0.3333670783559425,0.23819386909693455,0.375
Patrick Williams,CHI,0.17582417582417584,0.3626373626373626,0.2691029900332226,0.765438347843693,0.282610696860904,0.5
Alex Len,LAL,0.2087912087912088,0.221978021978022,0.28837209302325584,0.5555780522372951,0.09119508182942497,0.45833333333333337
Maxwell Lewis,BKN,0.1978021978021978,0.36043956043956044,0.34485049833887044,0.3333670783559425,0.13256006628003314,0.47222222222222227
Tyrese Proctor,CLE,0.2417582417582418,,,,,0.4166666666666667
Cooper Flagg,DAL,0.15384615384615385,,,,,0.5277777777777778
Derik Queen,NOP,0.39560439560439564,,,,,0.22222222222222218
Drew Eubanks,SAC,0.17582417582417584,0.3274725274725275,0.306312292358804,0.7407369912937842,0.18064025425455335,0.48611111111111116
Zeke Nnaji,DEN,0.15384615384615385,0.2615384615384615,0.37475083056478403,0.6913342781939664,0.11734666686046794,0.513888888888889
Jamal Cain,ORL,0.2857142857142857,0.36703296703296706,0.3023255813953488,0.444421947762705,0.16353553221821657,0.34722222222222227
Amir Coffey,MIL,0.16483516483516483,0.32967032967032966,0.3461794019933555,0.8764932172504555,0.25131179232256284,0.48611111111111116
Tristan Thompson,CLE,0.13186813186813184,0.2703296703296703,0.3335548172757475,0.48147398258756835,0.10922397127865231,0.5277777777777778
Josh Richardson,MIA,0.1868131868131868,0.2945054945054945,0.36943521594684386,0.0864547479246811,0.13773819386909694,0.45833333333333337
Ziaire Williams,BKN,0.21978021978021978,0.3934065934065934,0.1707641196013289,0.765438347843693,0.3148301574150787,0.4166666666666667
Taylor Hendricks,UTA,0.2087912087912088,0.24835164835164836,0.3754152823920266,0.024701356549908893,0.24486790021172788,0.4305555555555555
Malaki Branham,WAS,0.23076923076923073,0.512087912087912,0.3681063122923588,0.5679287305122495,0.1246276155052971,0.3888888888888889
Precious Achiuwa,SAC,0.17582417582417584,0.3142857142857142,0.3581395348837209,0.6913342781939664,0.26962601200598846,0.45833333333333337
Wendell Moore Jr.,DET,0.16483516483516483,0.2923076923076923,0.3009966777408638,0.43207126948775054,0.15304243763232994,0.47222222222222227
Jay Huff,IND,0.0,0.42637362637362636,0.40664451827242526,0.7777890261186474,0.19452499309582988,0.6805555555555557
Jaylen Martin,WAS,0.2417582417582418,0.34065934065934067,0.3029900332225914,0.1851589390564892,0.1643192488262911,0.375
Keion Brooks Jr.,NOP,0.25274725274725274,0.37142857142857144,0.293687707641196,0.16045758250658027,0.3051643192488263,0.3611111111111111
